REF_ID,PUB_TYPE,Referece
REF0719,Article,"Siemers, B. M. 2000. Seasonal variation in food resource and forest strata use by brown capuchin monkeys (Cebus apella) in a disturbed forest fragment. Folia Primatologica. 71: 181-184.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0720,Article,"Alves, L. C. P. S., and Andriolo, A. 2005. Camera traps used on the mastofaunal survey of Araras Biological Reserve, IEF-RJ. Revista Brasileira de Zoocincias. 7: 231-246.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0721,Article,"Heiduck, S. 2002. The use of disturbed and undisturbed forest by masked titi monkeys Callicebus personatus melanochir is proportional to food availability. Oryx. 36: 131-139.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0722,Article,"Braz, A. G., Rosa, D. T. C., Vale, M. M., and Costa, L. P. 2016. New southernmost records of Callithrix Geoffroyi (Primates, Callitrichidae) expand the species known range, in Southeastern Brazil. Oecologia Australis. 20: 128-133.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0723,Article,"Ferrari, S. F., and Hilrio, R. R. 2012. Use of water sources by buffy-headed marmosets (Callithrix flaviceps) at two sites in the Brazilian Atlantic Forest. Primates. 53: 65-70.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0724,Article,"Machado, F. S., Moura, A. S., Santos, K. K., Mendes, P. B., Abreu, T. C. K., and Fontes, M. A. L. 2017. Registros ocasionais de mamferos de médio e grande porte na microrregio de Lavras e So Joo del Rei, Campo das Vertentes, Minas Gerais. Revista Agrogeoambiental. 9: 35-44.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0725,Article,"Izar, P., Verderane, M. P., Peternelli-dos-Santos, L., Mendona-Furtado, O., Presotto, A., Tokuda, M., Visalberghi, E., and Fragaszy, D. 2011. Flexible and conservative features of social systems in tufted capuchin monkeys: comparing the socioecology of Sapajus libidinosus and Sapajus nigritus. American Journal of Primatology. 74: 315-331. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0726,Article,"Silva, A. S. A., and Voltolini, J. C. 2015. Predao de ninhos artificiais em dois fragmentos urbanos de Mata Atlântica no Sudeste do Brasil. Revista Biocincias. 21: 19-37.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0727,Article,"Martins, M. M. 2009. Lianas as a food resource for brown howlers (Alouatta guariba) and southern muriquis (Brachyteles arachnoides) in a forest fragment. Animal Biodiversity and Conservation. 32: 51-58.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0728,Article,"Prado, M. R., Rocha, E. C., and Lessa, G. M. 2008. Mamferos de médio e grande porte em um fragmento de Mata Atlântica, Minas Gerais, Brasil. Revista rvore. 32: 741-749.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0729,Article,"Monticelli, C., and Morais, L. H. 2015. Impactos antrpicos sobre uma populao de Alouatta clamitans (Cabrera, 1940) em um fragmento de Mata Atlântica no Estado de So Paulo: apontamento de medidas mitigatrias. Revista Biocincias. 21: 14-26.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0730,Article,"Miranda, J. M. D., and Passos, F. C. 2005. Composio e dinâmica de grupos de Alouatta guariba clamitans Cabrera (Primates, Atelidae) em Floresta Ombrfila Mista no Estado do Paran, Brasil. Revista Brasileira de Zoologia. 22: 99-106.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0731,Article,"Rocha, M. F., and Passamani, M. 2009. Uso do espao por um grupo de saguis-da-cara-branca (Callithrix geoffroyi) no sudeste do Brasil. Boletim do Museu de Biologia Mello Leito. 26: 47-58.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0732,Article,"Cunha, A. A., Vieira, M. V., and Grelle, C. E. V. 2006. Preliminary observations on habitat, support use and diet in two non-native primates in an urban Atlantic forest fragment: the capuchin monkey (Cebus sp.) and the common marmoset (Callithrix jacchus) in the Tijuca forest, Rio de Janeiro. Urban Ecosystems. 9: 351-359.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0756,Article,"Pereira, A. D., and Bazilio, S. 2014. Caracterizao faunstica de mamferos de médio e grande porte na Floresta Nacional de Irati, Paran, Brasil. Acta Iguazu. 3: 57-68.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0776,Article,"Valle, L. G. E., Vogel, H. F., Metri, R., and Zawadzki, C. H. 2010. Contribuies sobre a distribuio geogrfica do bugio-ruivo, Allouata guariba clamitans (Cabrera, 1940)(Primates, Atelidae), para a regio Centro-Sul do estado do Paran, Brasil. Ambincia. 6: 313-320.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0777,Article,"Valle, L. G. E., Vogel, H. F., Sugayama, B. M., Metri, R., Gazarini, J., and Zawadzki, C. H. 2013. Mamferos de Guarapuava, Paran, Brasil. Revista Brasileira de Zoocincias. 13: 151-162.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0778,Article,"Juraszek, A., Bazilio, S., and Golec, C. 2014. Levantamento de mamferos de médio e grande porte na RPPN Federal Corredor do Iguau na regio Centro-oeste do Paran. Acta Iguazu. 3: 113-123.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0780,Article,"Cherem, J. J., Graipel, M. E., Tortato, M. A., Althoff, S. L., Brüggemann, F., Matos, J. Z., Voltolini, J. C., Freitas, R. R., Illenseer, R., Hoffmann, F., Ghizoni-Jr, I. R., Bevilacqua, A., Reinicke, R., Oliveira, C. H. S., Filippini, A., Furnari, N., Abati, K., Moraes, M., Moreira, T. T., Oliveira-Santos, L. G. R., Kuhnen, V. V., Maccarini, T. B., Goulart, F. V. B., Mozerle, H. B., Fantacini, F. M., Dias, D., Penedo-Ferreira, R., Vieira, B. P., and Simes-Lopes, P. C. 2011. Mastofauna terrestre do Parque Estadual da Serra do Tabuleiro, estado de Santa Catarina, sul do Brasil. Biotemas. 24: 73-84."
REF0787,Article,"Cherem, J. J., and Perez, D. M. 1996. Mamferos terrestres de floresta de araucria no municpio de Trs Barras, Santa Catarina, Brasil. Biotemas. 9: 29-46.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0790,Article,"Marques, R.V., Cademartori, C.V., and Pacheco, S.M. 2011. Mastofauna no Planalto das Araucrias, Rio Grande do Sul, Brasil. Revista Brasileira de Biocncias. 9: 278-288.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0791,Article,"Wolfart, M. R., Da Fré, M., Miranda, G. B de., and Lucas, E. M. 2013. Mamferos terrestres em um remanescente de Mata Atlântica, Paran, Brasil. Biotemas. 26: 111-119.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0792,Article,"Spezia, M. B., Grasel, D., and Miranda, G. 2013. Inventrio rpido de mamferos no voadores em um fragmento florestal do bioma mata atlântica. Unoesc e Cincia-ACBS. 4: 145-154.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0793,Article,"Preuss, F. J., Pfeifer, G. B., Toral, J. F., and Bressan, S. J. 2016. Levantamento rpido de mamferos em um remanescente de Mata Atlântica do sul do Brasil. Unoesc e Cincia. 7: 89-96.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0798,Article,"Ingberman, B., Kaminski, N., Fusco-Costa, R., and Monteiro-Filho, E.L.A. 2016. A new population of the endangered Brachyteles arachnoides (É. Geoffroy, 1806) (Primates: Atelidae) in the state of Paran, southern Brazil. Check List. 12: 1-3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0799,Article,"Koehler, A.B., Pereira, L.C.M., Nicola, P.A., Ângelo, A.C., and Weber, K.S. 2005. The southern muriqui, Brachyteles arachnoides, in the State of Paran: Current Distribution, Ecology, and the basis for a Conservation Strategy. Netropical Primates. 13 (Suppl.): 67-72.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0800,Article,"Di Bitetti, M. S. 2001. Home-range use by the tufted capuchin monkey (Cebus apella nigritus) in a subtropical rainforest of Argentina. Journal of Zoology. 253: 33-45.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0801,Article,"Agostini, I., Hozmann, I. and Di Bitetti, M. S. 2001. Ranging patterns of two syntopic howler monkey species (Alouatta guariba and A. caraya) in northeastern Argentina. International Journal of Primatology. 31: 363-381.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0802,Article,"Di Bitetti, M. S., Placci, G., Brown, A. D., and Rode, D. I. 1994. Conservation and population status of the brown howling monkey (Alouatta fusca clamitans) in Argentina. Neotropical Primates. 2: 1-4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0803,Article,"Holzmann, I., Agostini, I., De Matteo, K., Areta, J.I., Merino, M., and Di Bitetti, M. 2015. Using Species Distribution Modeling to Assess Factors that Determine the Distribution of Two Parapatric Howlers (Alouatta spp.) in South America. International Journal of Primatology. 36: 18-32.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0805,Article,"Crespo, J. A. 1954. Presence of the reddish howling monkey (Alouatta guariba clamitans) in Argentina. Journal of Mammalogy. 35: 117–118.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0806,Article,"Crespo, J. A. 1974. Comentarios sobre nuevas localidades de mamferos de Argentina y de Bolivia. Revista de Museo Argentino de Ciencias Naturales Bernardino Rivadavia, Zoologa. 11: 1-31.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0808,Article,"Lima, F. S., Silva, I. C., Martins, C. S., and Valladares-Padua, C. B. 2003. On the occurrence of the black lion tamarin (Leontopithecus chrysopygus) in Buri, Sao Paulo, Brazil. Neotropical Primates. 11: 76–77.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0810,Article,"Pontes, A. R. M., Beltro, A. C. M., Normande, I. C., Malta, A. D. J. R., da Silva Jnior, A. P., and Santos, A. M. M. 2016. Mass extinction and the disappearance of unknown mammal species: scenario and perspectives of a biodiversity hotspot’s hotspot. PloS one. 11: e0150887.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0813,Article,"Cosenza, B. A. P., and Melo, F. R. 1998. Primates of the Serra do Brigadeiro State Park, Mina Gerais, Brazil. Neotropical Primates. 6: 18-19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0815,Article,"Mendes, C. L. S., dos Santos, B. O., de Laia, W. P., and de Souza, L. A. 2015. Diversidade de mamferos de médio e grande porte da reserva particular do patrimônio natural da Mata do Sossego e seu entorno, Minas Gerais. Revista Brasileira de Zoocincias. 16: 27-41. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0816,Article,"Kaizer, M. C., Coli, A. Z., Clyvia, A., and Ferraz D. S. 2016. New northern muriqui group discovered in Brazil s Capara National Park. Oryx. 50: 201–206.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0817,Article,"Oliveira, L. C., Neves, L. G., Raboy, B. E., and Dietz, J. M. 2010. Abundance of jackfruit (Artocarpus heterophyllus) affects group characteristics and use of space by golden-headed lion tamarins (Leontopithecus chrysomelas) in Cabruca agroforest. Environmental Management. 48: 248-262.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0821,Article,"Olmos, F., and Martuscelli, P. 1995. Habitat and distribution of buffy tufted-ear marmoset Callithrix aurita in So Paulo State, Brazil, with notes on its natural history. Neotropical Primates. 3: 75-79.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0823,Article,"Garbino, G. S. T., Rezende, G. C., and Valladares-Padua, C. 2016. Pelage Variation and Distribution of the Black Lion Tamarin, Leontopithecus chrysopygus. Folia Primatologica. 87: 244-261.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0829,Article,"Nagy-Reis, M. B., and Setz, E. Z. 2017. Foraging strategies of black-fronted titi monkeys (Callicebus nigrifrons) in relation to food availability in a seasonal tropical forest. Primates. 58: 149-158.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0830,Article,"Nagy?Reis, M. B., Estevo, C. A., Setz, E. Z. F., Ribeiro, M. C., Chiarello, A. G., and Nichols, J. D. 2017. Relative importance of anthropogenic landscape characteristics for Neotropical frugivores at multiple scales. Animal Conservation. 20: 520-531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0832,Article,"Srbek-Araujo, A. C., and Chiarello, A. G. 2013. Influence of camera-trap sampling design on mammal species capture rates and community structures in southeastern Brazil. Biota Neotropica. 13: 51-62.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0833,Article,"Smith, R. L. and Briggs, E. 2015. Using Camera Traps to determine group demographics in a Paraguayan population of Sapajus cay. Neotropical Primates. 22: 81-88.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0839,Article,"Stallings, J. R. 1985. Distribution and Status of Primates in Paraguay. Primate Conservation. 6: 51-58.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0840,Article,"Lima, M. G. M., Buckner, J. C., Silva Jr, J. dS., Aleixo, A., Martins, A. B., Boubli, J. P., Link, A., Farias, I. P., da Silva, M. N., Röhe, F., Queiroz, H., Chiou, K. L., Di Fiore, A., Alfaro, M. E. and Lynch Alfaro, J. W. 2017. Capuchin Monkey Biogeography: understanding Sapajus Pleitocene range expansion and the current sympatry between Cebus and Sapajus. Journal of Biogeography. 44: 810-820.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0841,Article,"Gestich, C. C., Caselli, C. B., Nagy?Reis, M. B., Setz, E. Z., and da Cunha, R. G. 2017. Estimating primate population densities: the systematic use of playbacks along transects in population surveys. American journal of primatology. 79: 1-9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0842,Article,"Braga, C., Pinto, L. C. L., Mateus, M. B., and Pires, M. R. S. 2018. Ethnozoology as complementary method to inventory medium and large-bodied mammals: the case study of Serra do Ouro Branco (Minas Gerais, Brazil). Oecologia Australis. (in press).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0844,Article,"Trevelin, L. C., Port-Carvalho, M., Silveira, M., and Morell, E. 2007. Abundance, habitat use and diet of Callicebus nigrifrons Spix (Primates, Pitheciidae) in Cantareira State Park, So Paulo, Brazil. Revista Brasileira de Zoologia. 24: 1071-1077.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0845,Article,"Cherem, J. J., Kammers, M., Ghizoni-Jr, I. R., and Martins, A. 2007. Mamferos de médio e grande porte atropelados em rodovias do Estado de Santa Catarina, sul do Brasil. Biotemas. 20: 81-96.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0846,Article,"Cherem, J. J. 2005. Registros de mamferos no voadores em estudos de avaliao ambiental no sul do Brasil. Biotemas. 18: 169-202.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0848,Article,"Bogoni, J. A., Bogoni, T. C., Graipel, M. E., and Marinho, J. R. 2013. The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry. 2013: 282413.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0849,Article,"Wallauer, J. P., Becker, M., Martins-S, L. G., Liermann, L. M., Perretto, S. H., and Schermack, V. 2000. Levantamento dos mamferos da Floresta Nacional de Trs Barras-Santa Catarina. Biotemas. 13: 103-127.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0853,Article,"Persson, V. G., and Lorini, M. L. 1990. Contribuio ao conhecimento mastofaunstico da poro centro-sul do Estado do Paran. Acta Biologica Leopoldensia. 12: 277-282.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0855,Article,"Cherem, J. J., Simes-Lopes, P. C., Althoff, S., and Graipel, M. E. 2004. Lista dos mamferos do estado de Santa Catarina, sul do Brasil. Mastozoologa neotropical. 11: 151-184.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0856,Article,"Brocardo, C. R., and Cândido Jnior, J. F. 2012. Persistncia de mamferos de médio e grande porte em fragmentos de floresta ombrfila mista no estado do Paran, Brasil. Revista rvore. 36: 301-310.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0857,Article,"Pontes, A. R. M., Malta, A. J. R. e Asfora, P. H. 2006. A new species of capuchin monkey, genus Cebus Erxleben (Cebidae, Primates): found at the very brink of extinction in the Pernambuco Endemism Centre. Zootaxa 1200:1-12.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0860,Article,"Silva, V. X., M. Sacramento, E. Hasui, R. G. T. da Cunha and F. N. Ramos. 2016. Taxonomic groups with lower movement capacity may present higher beta diversity. Iheringia, Série Zoologia, 107:  e2017005.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0861,Article,"Costa, M.D., F. A. B. Fernandes and D. H. S. Viana. 2010. Mamferos no-voadores no Parque Municipal de Pouso Alegre, MG. Revista Brasileira de Zoocincias 12 (3): 281-290.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0863,Article,"Aximoff, I., & Vaz, S. M. 2016. Bugio-ruivo (Primates, Atelidae) em campos de altitude e com anomalia na colorao no Parque Nacional do Itatiaia, sudeste do Brasil. Oecologia Australis, 20(1), 122-127.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0865,Article,"Travassos et al. in press. Living and lost mammals of Rio de Janeiro’s largest biological reserve: an updated species list of Tingu. Biota Neotropica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0871,Article,"Modesto, T. C., Pessôa, F. S., Jordo-Nogueira, T., Enrici, M. C., Costa, L. M., Attias, N., ... & Esbérard, C. E. (2008). Mammals, Serra da Concrdia, state of Rio de Janeiro, Brazil. Check list, 4(3), 341-348.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0874,Article,"Aximoff, I. A., Soares, H. M., Pissinatti, A., & Bueno, C. 2016. Records of Callithrix aurita (Primates, Callithrichidae)and its hibrids in the Itatiaia National Park. Oecologia Australis, 20(4).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0884,Article,"Pereira, S. N., Dias, D., Lima, I. P. D., Maas, A. C. S., Martins, M. A., Bolzan, D. P., ... & Ferreira, M. D. F. S. 2013. Mamferos de um fragmento florestal em Volta Redonda, estado do Rio de Janeiro. Bioscience Journal. 29:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0889,Article,"Bueno, M. G.,  Cato-Dias, J. L., Laroque, P. O.,Vasconcellos, S. A., Neto, J. S. F., Gennari, S. M., Ferreira, F. Laurenti, M. D., Umezawa, E. S., Kesper, N., Kirchgatter, K., Guimares, L. O.,  Pavanato, H. J., Valena-Montenegro, M. M. 2017. Infectious Diseases in Free-Ranging Blonde Capuchins, Sapajus flavius, in Brazil. International Journal of Primatology, 38: 1017–1031. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0891,Article,"Printes, R.C., A.B. Rylands & J.C. Bicca-Marques. 2011. Distribution and status of the critically endangered blond titi monkey Callicebus barbarabrownae of north-east Brazil. Oryx 45 (3): 439-443.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0892,Article,"Marques, E.L.N., L. Jerusalinsky, J.C.A.G. Rocha, P.M. Santos, R. Beltro-Mendes and S.F. Ferrari. 2011. Primates, Pitheciidae, Callicebus coimbrai Kobayashi and Langguth 1999: New localities for an endangered titi monkey in eastern Sergipe, Brazil. Check List.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0893,Article,"Corsini, C. F. and Moura, A. C. A. 2014. Census of the Blond Titi Monkey Callicebus barbarabrownae (Pitheciidae) in the Semi-Deciduous Atlantic Forest of Chapada Diamantina, Brazil. Neotropical Primates, 21(2):177-182.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
REF0894,Article,"Hue, T., Caubet M. and Moura, A. C. A. 2017. Howlers and marmosets in Pacatuba: an overcrowded existence in a semi-deciduous Atlantic forest fragment? Mammalia. 81(4): 339–348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
